ID,BOOKS,DOLLARS,DATE
19429,9,100.33,3/10/2017
19429,2,21.54,3/14/2017
19430,2,24.74,3/9/2017
19430,3,46.71,5/9/2017
19430,2,28.93,7/31/2017
19430,1,6.49,11/13/2017
19431,1,10.77,3/9/2017
19432,2,18.75,3/9/2017
19432,1,11.77,4/30/2017
19432,2,25.34,7/19/2017
19432,1,10.98,8/3/2017
19432,1,15.96,8/12/2017
19432,2,49.48,9/16/2017
19432,5,108.95,12/7/2017
19432,1,22.49,3/16/2018
19433,2,25.54,3/12/2017
19434,1,15.36,3/9/2017
19434,3,34.47,11/9/2017
19435,3,42.7,3/12/2017
19435,2,42.14,8/11/2017
19436,3,47.95,3/9/2017
19437,5,70.77,3/11/2017
19438,1,9.77,3/9/2017
19438,1,11.77,3/29/2017
19438,4,48.88,4/12/2017
19438,5,91.84,6/19/2017
19438,6,85.94,11/30/2017
19438,2,24.98,12/14/2017
19438,1,17.99,1/2/2018
19438,3,37.36,1/23/2018
19438,1,13.99,2/14/2018
19438,3,53.47,6/7/2018
19439,5,86.47,3/9/2017
19439,5,63.43,4/10/2017
19439,1,78.77,4/25/2017
19439,4,55.07,5/15/2017
19439,5,72.42,6/22/2017
19439,6,76.94,9/10/2017
19439,3,39.97,12/28/2017
19440,1,13.97,3/16/2017
19441,4,54.27,3/9/2017
19441,2,29.92,3/9/2017
19441,1,17.3,3/11/2017
19441,13,177.62,4/5/2017
19441,8,111.2,5/21/2017
19441,1,18.83,5/26/2017
19441,2,29.98,5/28/2017
19441,2,29.33,6/14/2017
19441,5,65.65,6/23/2017
19441,6,72.62,7/30/2017
19441,4,56.66,8/8/2017
19441,1,27.77,8/25/2017
19441,8,110.92,10/11/2017
19441,2,30.98,11/28/2017
19441,5,72.45,1/15/2018
19442,1,6.79,3/9/2017
19442,1,17.99,4/12/2017
19442,1,15.9,4/12/2017
19442,1,16.65,5/22/2017
19442,1,9.77,5/22/2017
19442,1,14.37,5/23/2017
19442,1,19.49,4/18/2018
19443,2,25.28,3/9/2017
19443,1,12.79,3/24/2017
19444,1,29.99,3/9/2017
19445,1,13.97,3/23/2017
19445,1,11.77,5/28/2017
19446,1,12.49,3/9/2017
19447,6,71.02,3/9/2017
19448,4,52.3,3/9/2017
19448,4,52.3,3/15/2017
19448,3,44.12,5/18/2017
19448,4,56.86,7/24/2017
19448,5,74.21,9/2/2017
19448,3,38.47,10/5/2017
19448,3,39.47,10/19/2017
19448,2,25.98,11/23/2017
19448,3,44.47,12/14/2017
19448,4,53.93,3/1/2018
19448,4,53.85,5/3/2018
19448,5,71.84,6/7/2018
19449,1,29.99,3/9/2017
19450,1,9.77,3/9/2017
19451,1,17.99,3/9/2017
19452,1,19.95,3/9/2017
19453,1,9.99,3/9/2017
19454,2,42.48,3/9/2017
19455,1,11.77,3/9/2017
19456,3,35.71,3/9/2017
19457,3,38.35,3/9/2017
19458,1,21.99,3/9/2017
19459,1,13.77,3/9/2017
19460,1,13.97,3/9/2017
19460,1,15.96,3/11/2017
19460,1,13.97,6/30/2017
19460,1,15.49,12/19/2017
19460,1,16.49,2/24/2018
19461,1,12.99,3/11/2017
19461,1,11.49,4/8/2018
19462,7,113.39,3/20/2017
19462,7,113.39,4/1/2017
19462,3,50.5,7/12/2017
19463,2,57.98,3/9/2017
19463,2,24.98,4/24/2017
19463,1,14.96,5/13/2017
19463,3,59.62,8/18/2017
19464,6,91.97,3/9/2017
19464,1,11.77,3/24/2017
19465,3,42.9,3/9/2017
19465,1,13.97,3/16/2017
19465,4,53.88,6/16/2017
19465,2,30.98,9/28/2017
19466,1,18.99,3/9/2017
19466,2,23.98,6/29/2018
19467,7,95.45,3/9/2017
19467,4,105,3/9/2017
19467,3,42.49,3/12/2017
19468,1,14.79,3/22/2017
19469,1,14.37,3/9/2017
19469,1,9.49,6/11/2018
19470,1,13.97,3/9/2017
19471,3,38.31,3/10/2017
19471,2,28.56,3/18/2017
19472,2,21.74,3/10/2017
19472,5,55.64,3/17/2017
19472,8,105.73,3/22/2017
19472,2,24.74,3/31/2017
19472,3,41.7,4/13/2017
19472,1,11.77,4/24/2017
19472,1,14.96,4/29/2017
19472,3,43.62,6/17/2017
19473,1,35.99,3/10/2017
19474,1,16.99,3/9/2017
19475,2,24.69,3/10/2017
19475,2,34.93,4/15/2017
19476,1,14.96,3/10/2017
19477,1,35.99,3/10/2017
19478,1,9.77,3/10/2017
19479,3,46.28,3/10/2017
19479,2,57.98,9/13/2017
19479,1,12.99,1/2/2018
19479,2,23.76,2/28/2018
19479,4,61.85,3/6/2018
19480,2,28.93,3/10/2017
19481,1,10.77,3/10/2017
19482,2,25.74,3/10/2017
19482,2,31.73,4/19/2017
19483,1,14.99,3/10/2017
19484,5,68.29,3/10/2017
19485,3,65.47,3/10/2017
19485,2,19.75,3/19/2017
19485,5,56.95,4/2/2018
19486,1,13.97,3/10/2017
19486,1,13.97,6/1/2017
19486,2,27.94,6/11/2017
19486,1,13.97,6/20/2017
19487,1,15.76,3/10/2017
19487,1,16.49,6/5/2018
19488,2,31.87,3/10/2017
19488,1,12.99,10/28/2017
19488,1,5.49,12/21/2017
19488,1,15.49,5/15/2018
19488,3,28.47,6/6/2018
19489,1,15.99,3/10/2017
19489,1,13.97,3/17/2017
19490,1,12.49,3/10/2017
19491,4,44.54,3/10/2017
19491,1,6.79,4/13/2017
19492,4,69.75,3/10/2017
19493,3,37.47,3/10/2017
19493,1,12.49,3/28/2017
19493,1,13.97,4/5/2017
19493,1,12.99,9/23/2017
19494,1,16.36,3/11/2017
19495,3,35.31,3/10/2017
19495,3,42.69,4/23/2017
19495,5,104.42,8/19/2017
19496,1,12.77,3/10/2017
19497,1,10.77,3/10/2017
19498,1,13.77,3/10/2017
19498,1,11.49,10/22/2017
19499,4,44.08,3/10/2017
19500,1,10.77,3/10/2017
19500,5,52.85,4/9/2017
19500,1,25.77,4/16/2017
19500,2,22.48,2/15/2018
19500,4,67.05,2/28/2018
19500,3,65.47,3/3/2018
19500,1,15.49,3/13/2018
19500,1,12.58,3/26/2018
19500,1,11.88,4/4/2018
19500,2,25.57,4/9/2018
19500,1,15.49,4/23/2018
19500,3,28.97,4/30/2018
19500,2,59.98,5/3/2018
19500,1,4.49,5/3/2018
19500,2,29.48,5/11/2018
19500,1,12.99,6/16/2018
19501,1,15.96,3/10/2017
19502,2,12.57,3/10/2017
19503,7,113.45,3/10/2017
19504,1,18.76,3/10/2017
19505,2,36.86,3/10/2017
19505,1,14.96,4/13/2017
19505,1,10.77,4/25/2017
19505,1,13.97,5/14/2017
19505,1,12.99,9/26/2017
19505,1,14.49,2/12/2018
19505,2,19.56,5/20/2018
19505,2,21.37,6/6/2018
19505,2,26.3,6/14/2018
19506,1,15.76,3/10/2017
19506,1,14.96,6/8/2017
19506,3,50.97,1/2/2018
19507,1,9.98,3/10/2017
19507,1,15.96,4/1/2017
19507,1,36.7,4/27/2017
19508,4,59.16,3/10/2017
19508,1,14.79,3/12/2017
19509,1,12.49,3/10/2017
19510,2,23.54,3/10/2017
19510,1,11.77,3/13/2017
19510,1,13.99,2/12/2018
19511,8,96.15,3/10/2017
19511,8,103.95,3/24/2017
19511,5,58.85,7/26/2017
19511,4,60.51,8/4/2017
19511,7,147.43,9/16/2017
19511,6,114.44,10/13/2017
19511,7,148.93,11/4/2017
19511,2,37.36,3/1/2018
19511,2,46.48,3/27/2018
19511,3,43.47,4/12/2018
19512,6,94.2,3/10/2017
19513,1,30.99,3/10/2017
19513,2,36.73,4/20/2017
19514,4,57.28,3/10/2017
19514,1,14.96,3/12/2017
19514,3,37.47,12/19/2017
19514,4,51.85,2/3/2018
19515,3,38.5,3/10/2017
19516,5,67.23,3/16/2017
19517,1,14.96,3/10/2017
19518,4,69.91,3/10/2017
19518,5,70.45,11/7/2017
19519,2,54.74,3/10/2017
19520,1,14.37,3/10/2017
19520,3,45.88,3/22/2017
19521,3,33.31,3/10/2017
19521,2,32.72,5/29/2017
19522,1,12.49,3/10/2017
19522,1,12.25,6/26/2017
19523,1,8.97,3/10/2017
19523,2,25.48,12/5/2017
19524,3,36.5,3/10/2017
19524,3,43.47,11/9/2017
19524,1,12.58,2/28/2018
19525,1,14.96,3/10/2017
19526,3,41.82,3/10/2017
19527,1,15.36,3/10/2017
19527,1,15.36,4/10/2017
19528,1,14.96,3/10/2017
19528,1,11.49,10/23/2017
19528,1,15.49,10/26/2017
19529,5,63.24,3/10/2017
19530,1,7.98,3/10/2017
19531,1,7.98,3/10/2017
19531,3,23.53,5/21/2017
19531,1,15.49,1/26/2018
19532,1,15.96,3/10/2017
19533,1,15.76,3/10/2017
19534,1,11.77,3/10/2017
19535,1,15.36,3/10/2017
19535,3,40.47,10/10/2017
19535,2,41.98,10/26/2017
19536,1,14.99,3/10/2017
19537,1,20.97,3/10/2017
19538,2,32.72,3/10/2017
19539,1,9.98,3/10/2017
19540,2,25.74,3/10/2017
19540,2,26.73,3/20/2017
19541,1,15.36,3/10/2017
19542,2,34.98,3/10/2017
19542,5,83.45,1/4/2018
19543,1,16.36,3/10/2017
19543,1,13.97,4/30/2017
19543,2,29.73,6/17/2017
19543,1,14.96,7/9/2017
19543,1,32.45,7/10/2017
19543,1,19.55,7/16/2017
19543,1,14.96,8/26/2017
19543,1,14.79,9/3/2017
19543,1,14.49,9/11/2017
19543,1,11.49,9/29/2017
19543,2,28.48,10/15/2017
19543,1,5.99,10/28/2017
19543,1,12.49,10/31/2017
19543,1,12.99,11/17/2017
19543,1,5.99,12/18/2017
19543,1,15.49,1/25/2018
19543,1,12.58,2/5/2018
19543,1,11.88,3/27/2018
19543,1,14.99,4/29/2018
19543,1,12.99,5/29/2018
19544,2,23.54,3/10/2017
19544,4,47.08,3/23/2017
19544,5,58.85,5/6/2017
19544,3,40.47,5/23/2018
19545,1,18.76,3/10/2017
19545,1,13.97,6/15/2017
19545,1,11.49,10/29/2017
19545,1,29.49,3/19/2018
19546,1,11.77,3/10/2017
19547,1,12.49,3/10/2017
19548,1,14.96,3/10/2017
19549,2,19.96,3/24/2017
19550,1,17.9,3/10/2017
19551,1,36.99,3/10/2017
19551,1,38.49,9/23/2017
19552,1,16.9,3/10/2017
19552,1,16.9,3/21/2017
19553,1,14.37,3/10/2017
19554,1,16.99,3/10/2017
19554,1,14.37,4/22/2017
19554,1,14.96,5/5/2017
19555,1,15.36,3/10/2017
19556,1,11.77,3/10/2017
19557,4,67.5,3/10/2017
19557,4,35.5,4/24/2017
19557,1,14.96,5/4/2017
19557,1,13.77,5/4/2017
19558,1,5.99,3/10/2017
19559,1,11.97,3/10/2017
19559,1,9.77,3/24/2017
19559,1,14.49,9/21/2017
19559,1,12.99,10/23/2017
19559,1,14.49,11/16/2017
19560,1,12.49,3/11/2017
19561,2,24.74,3/10/2017
19561,1,21.99,3/24/2017
19561,1,11.77,6/17/2017
19561,3,44.09,8/18/2017
19561,1,12.99,10/17/2017
19561,3,34.47,1/23/2018
19561,3,30.97,2/26/2018
19561,6,83.94,3/15/2018
19561,2,23.76,5/7/2018
19561,3,27.06,6/4/2018
19561,3,34.47,6/11/2018
19562,1,19.77,3/10/2017
19563,1,18.99,3/10/2017
19563,1,10.97,6/24/2017
19563,1,18.49,12/9/2017
19564,1,7.98,3/10/2017
19565,1,14.96,3/10/2017
19565,1,10.99,3/10/2018
19566,1,4.79,3/11/2017
19567,3,52.44,3/10/2017
19568,1,12.49,3/10/2017
19568,2,24.22,9/2/2017
19569,2,31.76,3/11/2017
19569,1,15.36,4/5/2017
19569,1,2.99,9/11/2017
19570,3,44.69,3/20/2017
19570,1,11.77,4/1/2017
19571,1,28.99,3/10/2017
19571,2,38.8,3/18/2017
19572,2,19.98,3/10/2017
19572,1,9.99,3/20/2017
19572,2,32.74,3/22/2017
19572,1,9.97,6/21/2017
19572,1,14.96,7/27/2017
19573,15,194.57,3/10/2017
19573,3,40.7,3/24/2017
19573,3,41.91,4/6/2017
19573,1,12.77,4/8/2017
19573,2,48.94,4/28/2017
19573,6,138.85,6/15/2017
19573,11,144.86,7/26/2017
19573,1,11.77,7/26/2017
19573,8,102.42,10/15/2017
19573,1,9.49,10/21/2017
19573,11,158.89,11/30/2017
19573,6,79.44,12/15/2017
19573,10,125.4,2/6/2018
19573,3,60.46,2/26/2018
19574,1,11.77,3/10/2017
19575,2,17.75,3/10/2017
19576,1,15.9,3/10/2017
19576,7,76.93,11/5/2017
19576,2,15.98,11/16/2017
19577,1,14.96,3/10/2017
19577,1,13.99,1/6/2018
19578,1,10.77,3/10/2017
19579,1,15.99,3/10/2017
19580,1,10.77,3/10/2017
19581,2,26.73,3/10/2017
19582,1,15.36,3/10/2017
19583,1,49.37,3/10/2017
19583,1,14.96,7/7/2017
19583,1,12.49,1/22/2018
19584,4,71.49,3/10/2017
19584,1,14.96,8/16/2017
19585,2,25.74,3/10/2017
19586,1,15.36,3/10/2017
19586,1,13.77,4/17/2017
19587,1,12.77,3/10/2017
19587,4,57.39,3/18/2017
19587,1,30.97,4/1/2017
19587,2,25.54,7/26/2017
19587,1,12.99,9/28/2017
19588,1,16.36,3/10/2017
19589,5,64.47,3/10/2017
19590,1,25.78,3/10/2017
19590,3,33.97,6/10/2018
19591,1,10.97,3/10/2017
19592,1,14.37,3/10/2017
19593,1,27.97,3/11/2017
19594,1,23.99,3/10/2017
19594,2,24.98,5/1/2017
19594,2,43.39,5/28/2017
19595,2,22.54,3/10/2017
19595,1,11.77,3/18/2017
19595,3,41.86,5/4/2018
19595,3,41.86,5/27/2018
19596,3,37.31,3/10/2017
19596,1,28.99,3/20/2017
19597,1,11.77,3/10/2017
19597,2,23.54,3/10/2017
19597,1,13.77,3/18/2017
19597,2,30.32,3/18/2017
19597,1,13.77,3/18/2017
19597,1,14.96,3/20/2017
19597,1,13.77,3/25/2017
19597,2,28.96,3/29/2017
19597,1,14.96,4/1/2017
19597,1,13.97,4/3/2017
19597,1,14.37,4/8/2017
19597,1,22.99,4/10/2017
19597,1,13.77,4/10/2017
19597,1,13.77,4/14/2017
19597,1,14.96,4/15/2017
19597,1,13.77,4/16/2017
19597,1,12.49,4/16/2017
19597,1,13.97,4/24/2017
19597,2,17.28,5/5/2017
19597,1,13.77,5/6/2017
19597,1,14.96,5/7/2017
19597,3,42.9,5/14/2017
19597,3,33.71,5/21/2017
19597,1,13.77,5/21/2017
19597,2,29.92,5/26/2017
19597,1,14.96,5/31/2017
19597,1,13.77,6/2/2017
19597,1,13.97,6/2/2017
19597,1,15.39,6/5/2017
19597,2,27.34,6/6/2017
19597,1,13.97,6/7/2017
19597,3,47.29,6/12/2017
19597,3,41.11,6/18/2017
19597,2,20.15,6/19/2017
19597,2,22.74,6/23/2017
19597,1,14.37,6/24/2017
19597,1,8.77,6/25/2017
19597,2,26.34,6/27/2017
19597,1,12.25,7/2/2017
19597,1,15.96,7/9/2017
19597,2,26.94,7/12/2017
19597,1,13.77,7/15/2017
19597,2,22.54,7/22/2017
19597,1,13.97,7/26/2017
19597,1,13.97,7/26/2017
19597,1,13.97,7/29/2017
19597,2,28.34,8/9/2017
19597,1,17.36,8/16/2017
19597,1,15.36,8/20/2017
19597,2,27.94,8/26/2017
19597,1,13.77,8/27/2017
19597,1,14.96,8/29/2017
19597,1,4.79,8/30/2017
19597,2,25.74,8/30/2017
19597,1,15.36,9/2/2017
19597,1,11.99,9/18/2017
19597,3,41.47,9/18/2017
19597,1,12.99,9/20/2017
19597,1,12.99,9/22/2017
19597,1,11.99,9/22/2017
19597,2,26.98,9/25/2017
19597,1,14.49,10/10/2017
19597,3,37.97,10/17/2017
19597,2,25.98,10/21/2017
19597,2,14.48,10/22/2017
19597,3,42.97,10/23/2017
19597,2,27.98,10/23/2017
19597,3,32.47,11/11/2017
19597,2,25.98,11/20/2017
19597,3,41.47,11/21/2017
19597,1,12.99,11/24/2017
19597,2,25.98,11/28/2017
19597,2,28.98,12/13/2017
19597,2,29.48,12/16/2017
19597,1,12.99,12/20/2017
19597,1,22.99,12/27/2017
19597,4,51.96,1/8/2018
19597,1,22.49,1/10/2018
19597,1,12.99,1/15/2018
19597,1,15.49,1/16/2018
19597,1,15.49,1/22/2018
19597,1,18.49,1/28/2018
19597,2,20.48,1/29/2018
19597,1,13.99,1/31/2018
19597,1,14.49,2/5/2018
19597,2,22.98,2/11/2018
19597,1,22.49,2/13/2018
19597,2,22.98,2/13/2018
19597,4,56.46,2/23/2018
19597,1,11.87,2/25/2018
19597,2,27.98,2/26/2018
19597,1,15.49,3/6/2018
19597,3,35.97,3/13/2018
19597,1,12.99,3/13/2018
19597,1,12.99,3/17/2018
19597,2,22.98,3/24/2018
19597,1,12.99,3/31/2018
19597,1,12.99,4/3/2018
19597,2,23.37,4/6/2018
19597,1,13.99,4/23/2018
19597,1,11.88,5/1/2018
19597,6,56.44,5/6/2018
19597,2,27.98,5/7/2018
19597,2,17.51,5/19/2018
19597,1,62.99,5/28/2018
19597,5,66.45,6/3/2018
19597,1,14.99,6/12/2018
19597,1,12.99,6/17/2018
19597,1,12.99,6/18/2018
19598,2,26.46,3/10/2017
19599,5,69.05,3/10/2017
19600,1,14.99,3/10/2017
19601,1,15.36,3/10/2017
19602,1,10.97,3/10/2017
19603,1,22.3,3/10/2017
19604,1,25.3,3/10/2017
19604,1,14.49,11/9/2017
19605,1,24.99,3/10/2017
19606,1,11.77,3/10/2017
19606,1,14.96,6/2/2017
19606,1,8.77,6/17/2017
19606,1,11.49,12/7/2017
19606,1,11.49,5/17/2018
19607,2,17.75,3/10/2017
19607,1,18.77,6/23/2017
19608,3,35.31,3/10/2017
19608,6,87.77,6/18/2017
19608,4,54.77,7/29/2017
19608,2,30.98,12/8/2017
19608,5,73.45,2/19/2018
19609,5,81.66,3/10/2017
19609,5,74.42,3/23/2017
19610,2,43.98,3/10/2017
19611,1,13.77,3/10/2017
19612,1,12.49,3/10/2017
19613,6,77.21,3/10/2017
19613,2,29.93,3/26/2017
19613,3,36.18,3/10/2018
19613,3,36.18,3/10/2018
19613,3,39.34,6/18/2018
19613,3,41.45,6/18/2018
19613,3,39.49,6/29/2018
19613,3,36.47,6/29/2018
19614,2,23.54,3/10/2017
19614,3,41.91,7/12/2017
19615,1,14.37,3/10/2017
19615,1,15.76,7/22/2017
19616,2,27.67,3/10/2017
19617,1,17.76,3/10/2017
19617,2,25.74,4/20/2017
19618,1,13.77,3/10/2017
19619,1,13.97,3/10/2017
19619,1,15.36,3/10/2017
19620,1,14.96,3/10/2017
19621,3,41.89,3/10/2017
19621,2,24.73,7/20/2017
19621,3,51.71,7/27/2017
19621,3,35.33,8/9/2017
19621,1,13.99,10/25/2017
19621,6,82.94,3/28/2018
19622,1,11.99,3/10/2017
19623,4,61.46,3/10/2017
19624,3,86.73,3/13/2017
19624,1,21.77,4/28/2017
19625,1,12.49,3/10/2017
19626,1,15.36,3/10/2017
19627,1,14.96,3/10/2017
19627,2,29.19,3/10/2017
19627,2,28.76,3/16/2017
19627,1,14.37,5/19/2017
19627,1,11.77,6/4/2017
19627,2,26.48,9/18/2017
19627,2,25.48,10/24/2017
19627,3,38.47,11/9/2017
19627,3,40.97,12/5/2017
19627,2,27.98,12/30/2017
19627,1,11.49,1/23/2018
19627,2,29.98,2/1/2018
19627,2,29.98,2/7/2018
19627,1,11.99,2/28/2018
19627,2,26.67,3/29/2018
19627,3,29.75,6/15/2018
19627,2,27.98,6/24/2018
19628,2,22.54,3/10/2017
19628,2,20.54,5/27/2017
19629,4,55.93,3/10/2017
19629,4,27.16,3/21/2017
19629,1,9.7,4/2/2017
19629,9,127.75,4/7/2017
19629,2,9.78,4/10/2017
19629,3,25.16,7/10/2017
19630,2,32.69,3/10/2017
19630,4,118.94,4/4/2017
19630,1,19.55,6/24/2017
19630,2,26.98,11/13/2017
19630,3,42.9,2/27/2018
19631,1,11.77,3/10/2017
19632,3,40.25,3/10/2017
19633,5,67.51,3/10/2017
19634,1,41.9,3/10/2017
19634,1,23.99,3/11/2017
19635,1,11.77,3/10/2017
19636,1,11.77,3/10/2017
19637,1,14.37,3/10/2017
19638,4,58.65,3/10/2017
19638,1,31.99,3/14/2017
19638,2,50.76,3/14/2017
19638,3,53.71,3/21/2017
19638,8,95.58,8/1/2017
19638,3,50.97,4/11/2018
19639,2,29.33,3/10/2017
19639,1,13.97,3/10/2017
19640,1,23.99,3/10/2017
19641,1,10.77,3/10/2017
19642,1,14.37,3/10/2017
19642,1,14.96,4/20/2017
19643,3,45.88,3/10/2017
19643,2,32.74,4/5/2017
19643,1,11.99,11/22/2017
19644,2,23.74,3/10/2017
19644,3,42.71,8/26/2017
19644,1,12.99,9/15/2017
19644,2,16.98,11/7/2017
19644,2,23.48,12/28/2017
19645,1,15.36,3/14/2017
19645,1,14.96,3/28/2017
19645,2,38.73,3/30/2017
19645,2,30.33,6/22/2017
19645,4,66.87,6/28/2017
19645,1,11.77,8/11/2017
19645,2,24.46,6/3/2018
19646,2,24.13,3/10/2017
19647,2,29.58,3/10/2017
19648,2,25.74,3/10/2017
19648,1,11.77,3/10/2017
19648,1,13.97,5/18/2017
19648,2,30.98,12/15/2017
19648,2,77.48,6/29/2018
19649,3,20.37,3/10/2017
19649,1,17.99,1/23/2018
19649,2,11.98,5/18/2018
19650,4,58.89,3/10/2017
19650,1,13.97,3/11/2017
19651,2,28.14,3/10/2017
19652,1,30.97,3/10/2017
19652,1,11.49,4/14/2018
19652,1,14.49,5/2/2018
19653,1,12,3/10/2017
19654,1,14.96,3/10/2017
19654,1,19.99,6/26/2017
19655,3,41.69,3/23/2017
19656,3,41.31,3/10/2017
19657,3,37.11,3/10/2017
19657,5,75.03,6/2/2017
19658,3,43.43,3/10/2017
19658,2,25.94,3/28/2017
19658,1,4.79,3/29/2017
19658,2,22.48,9/12/2017
19658,1,11.49,10/5/2017
19658,4,46.46,12/29/2017
19658,1,9.49,1/5/2018
19658,3,41.97,4/27/2018
19658,1,19.49,6/2/2018
19658,3,35.97,6/9/2018
19658,1,11.99,6/27/2018
19659,1,16.36,3/10/2017
19660,3,42.73,3/10/2017
19660,7,87.77,3/18/2017
19660,2,25.54,3/18/2017
19660,5,82.84,4/15/2017
19661,1,13.97,3/10/2017
19661,3,37.47,11/8/2017
19662,2,20.76,3/10/2017
19662,3,57.1,4/5/2017
19662,5,154.95,4/27/2017
19662,3,104.97,7/18/2017
19662,2,68.98,9/13/2017
19662,1,34.49,9/19/2017
19662,9,166.41,11/3/2017
19662,2,25.98,11/5/2017
19662,3,30.47,4/3/2018
19663,1,19.77,3/13/2017
19664,1,14.37,3/10/2017
19665,4,50.27,3/10/2017
19665,3,35.12,4/16/2017
19666,1,12.49,3/10/2017
19666,1,16.7,4/20/2017
19667,3,41.69,3/10/2017
19667,4,65.68,4/22/2017
19667,1,14.99,7/1/2017
19667,1,14.37,8/4/2017
19667,2,29.33,8/21/2017
19667,1,20.97,9/2/2017
19667,5,125.45,9/11/2017
19667,6,76.44,11/20/2017
19667,2,26.98,12/2/2017
19667,4,71.55,1/26/2018
19667,6,81.31,2/12/2018
19667,6,100.03,3/17/2018
19667,4,50.96,3/19/2018
19667,5,75.45,5/8/2018
19667,6,148.53,6/22/2018
19668,1,15.96,3/10/2017
19669,1,13.97,3/10/2017
19669,1,13.77,3/25/2017
19669,1,13.97,6/21/2017
19669,1,15.49,10/27/2017
19669,1,12.99,11/4/2017
19669,1,6.49,11/11/2017
19669,1,11.49,12/23/2017
19669,1,11.49,4/7/2018
19669,1,13.99,5/10/2018
19669,1,6.49,5/15/2018
19670,1,49.37,3/11/2017
19671,1,14.37,3/21/2017
19672,1,12.97,3/10/2017
19673,2,18.96,3/10/2017
19673,8,74.61,3/26/2017
19673,8,97.59,5/1/2017
19673,1,14.49,10/30/2017
19673,2,25.98,10/30/2017
19673,2,33.98,1/12/2018
19674,1,13.77,3/10/2017
19674,1,29.6,7/10/2017
19675,1,18.99,3/10/2017
19676,1,11.77,3/10/2017
19677,1,16.36,3/10/2017
19678,1,12.49,3/10/2017
19679,1,6.79,3/10/2017
19679,1,9.77,6/20/2017
19680,1,13.97,3/14/2017
19681,1,10.77,3/10/2017
19682,1,14.37,3/10/2017
19683,1,14.79,3/10/2017
19684,1,22.77,3/10/2017
19685,2,38.29,3/10/2017
19686,1,16.36,3/10/2017
19687,4,74.73,3/10/2017
19687,2,27.34,4/4/2017
19687,3,42.47,9/20/2017
19688,1,14.99,3/10/2017
19689,2,23.74,3/10/2017
19690,3,51.3,3/10/2017
19690,3,39.86,1/18/2018
19690,21,238.13,5/29/2018
19691,1,17.9,3/10/2017
19692,1,12.77,3/10/2017
19692,1,15.36,4/26/2017
19692,1,15.36,6/8/2017
19693,5,67.24,3/11/2017
19694,8,114.92,3/10/2017
19695,1,24.99,3/10/2017
19696,1,8.79,3/22/2017
19697,2,28.93,3/10/2017
19697,2,35.54,3/31/2017
19698,2,28.76,3/10/2017
19699,3,38.91,3/10/2017
19699,1,14.96,7/16/2017
19699,2,27.74,8/31/2017
19699,8,110.63,9/2/2017
19699,5,67.95,10/5/2017
19699,1,13.99,2/10/2018
19699,13,115.37,3/20/2018
19699,1,4.49,3/20/2018
19699,1,5.49,6/2/2018
19700,1,26.77,3/10/2017
19700,1,15.99,11/7/2017
19700,1,13.99,12/2/2017
19701,4,56.87,3/10/2017
19701,6,84.99,6/13/2017
19701,8,119.12,8/3/2017
19701,12,170.38,10/15/2017
19701,7,91.93,12/9/2017
19701,7,118.41,3/25/2018
19701,2,41.48,3/30/2018
19702,1,16.36,3/10/2017
19703,2,21.75,3/10/2017
19703,1,6.79,3/14/2017
19704,1,19.99,3/10/2017
19705,2,24.98,3/10/2017
19705,2,28.93,3/14/2017
19706,1,13.97,3/10/2017
19707,1,11.77,3/10/2017
19708,5,62.24,3/10/2017
19708,2,27.94,3/26/2017
19708,4,55.89,4/29/2017
19708,4,62.24,5/26/2017
19708,1,14.96,5/26/2017
19708,5,71.42,9/7/2017
19708,3,26.47,12/2/2017
19708,5,62.32,4/15/2018
19708,4,47.35,4/16/2018
19709,1,14.96,3/10/2017
19710,1,13.97,3/10/2017
19710,2,21.98,10/2/2017
19711,1,8.77,3/10/2017
19712,2,28.93,3/10/2017
19713,2,23.54,3/10/2017
19714,2,23.54,3/10/2017
19714,3,31.97,11/7/2017
19714,3,41.97,2/17/2018
19715,1,5.78,3/10/2017
19715,1,29.49,12/1/2017
19715,2,18.98,1/3/2018
19716,2,30.15,3/10/2017
19716,2,29.33,5/17/2017
19716,3,40.53,7/30/2017
19716,4,56.46,12/10/2017
19716,2,58.48,3/12/2018
19716,2,25.98,3/15/2018
19716,1,45.49,3/30/2018
19717,1,20.9,3/10/2017
19717,1,11.77,9/8/2017
19717,1,11.99,12/2/2017
19717,1,12.58,1/23/2018
19718,3,27.73,3/10/2017
19719,1,15.96,3/10/2017
19719,1,14.49,10/1/2017
19719,1,12.99,10/12/2017
19719,1,11.49,11/6/2017
19719,1,14.99,12/15/2017
19719,1,14.99,4/20/2018
19719,1,13.99,5/9/2018
19720,1,14.96,3/12/2017
19720,2,30.98,12/15/2017
19721,1,10.99,3/18/2017
19722,2,26.14,3/10/2017
19722,3,41.69,5/16/2017
19722,1,14.37,5/20/2017
19722,2,29.33,6/23/2017
19723,1,9.98,3/10/2017
19723,1,13.77,6/7/2017
19723,1,13.97,7/28/2017
19723,1,12.99,5/14/2018
19724,1,14.37,3/10/2017
19725,1,12.97,3/10/2017
19726,1,14.37,3/10/2017
19726,1,15.27,4/5/2018
19727,1,13.97,3/10/2017
19728,2,20.16,3/10/2017
19729,1,9.98,3/10/2017
19730,2,31,3/10/2017
19731,3,34.73,3/10/2017
19732,5,90.32,3/10/2017
19732,1,9.99,4/14/2017
19732,3,47.47,12/17/2017
19732,1,23.08,6/6/2018
